step,param,U234,U235,U236,U237,U238,U239,Np236,Np237,Np238,Np239,Pu236,Pu238,Pu239,Pu240,Pu241,Pu242,Pu243,Am241,Am242,Am243,Am244,Am242m,Cm242,Cm243,Cm244,Cm245,Cm246,Cm247,Cm248,Cm249,Bk249,Bk250,Cf249,Cf250,Cf251,Kr83,Rh103,Rh105,Ag109,I135,Xe131,Xe135,Cs133,Cs134,Cs135,Cs137,Ba140,La140,Nd143,Nd145,Pm147,Pm148,Pm149,Pm148m,Sm147,Sm149,Sm150,Sm151,Sm152,Eu153,Eu154,Eu155,Eu156,Gd152,Gd154,Gd155,Gd156,Gd157,Gd160,Lost,Total
10,H,7.15411e-05,2.85067e-06,2.01624e-06,0.253371,9.82951e-06,24.3912,8.14984e-13,4.96193e-07,0.0336139,21.9961,2.77927e-10,0.000445461,0.0039758,0.000984372,8.283e-05,7.61239e-08,0.00021974,2.19082e-05,0.000442767,7.33343e-08,2.03721e-06,3.18631e-09,0.000872672,2.29809e-08,7.08739e-07,9.05239e-12,8.83365e-14,2.32351e-20,1.75453e-20,3.41321e-18,1.55841e-20,0,3.09377e-22,9.37511e-32,9.88712e-30,0,0,0.415898,0,14.4367,0,2.11745,0,0.0344781,5.33867e-08,0.0187523,3.52642,20.3339,0,0,0.0217711,0.199668,0.995524,0.103278,1.59941e-12,0,0,2.6969e-05,0,0,0.000978311,0.000292619,0.131493,5.60489e-21,0,0,0,0,0,0,1520.42
11,H,7.11328e-05,2.81231e-06,2.22527e-06,0.270756,9.82674e-06,24.5195,1.04039e-12,5.78643e-07,0.0394506,22.1118,4.03413e-10,0.000576682,0.0043419,0.00117866,0.000109121,1.12389e-07,0.000324374,3.21949e-05,0.000652082,1.21261e-07,3.40379e-06,5.09769e-09,0.0014149,4.17398e-08,1.31586e-06,1.8735e-11,2.04102e-13,5.98804e-20,5.05004e-20,9.89653e-18,5.00436e-20,0,1.10502e-21,3.38039e-31,3.56792e-29,0,0,0.427403,0,14.4374,0,2.11794,0,0.0425818,5.93484e-08,0.0208233,3.52067,20.3065,0,0,0.0239652,0.220727,1.00338,0.115066,1.97485e-12,0,0,2.84093e-05,0,0,0.00121423,0.000313433,0.139783,7.82748e-21,0,0,0,0,0,0,1518.99
12,H,6.71029e-05,2.45013e-06,4.17755e-06,0.422304,9.79825e-06,25.1184,5.12017e-12,1.64208e-06,0.115281,22.6517,4.65909e-09,0.00325711,0.00731433,0.00354896,0.000592236,1.29755e-06,0.00385335,0.000351061,0.0072092,2.98535e-06,8.58098e-05,9.09793e-08,0.0282387,1.77902e-06,6.90271e-05,1.99953e-09,4.64656e-11,2.87081e-17,5.07076e-17,1.02755e-14,1.02245e-16,4.63615e-26,4.63201e-18,1.51547e-27,1.64071e-25,0,0,0.523477,0,14.2797,0,2.09251,0,0.16465,1.18756e-07,0.0414338,3.43429,19.8676,0,0,0.0421391,0.397012,1.0601,0.213205,7.3657e-12,0,0,3.67098e-05,0,0,0.00509646,0.000528224,0.219202,5.49161e-20,0,0,0,0,0,0,1486.09
13,H,6.31654e-05,2.12371e-06,5.89684e-06,0.552676,9.76842e-06,26.2875,1.27834e-11,3.04652e-06,0.222783,23.7053,1.84213e-08,0.00928804,0.00934964,0.00628097,0.00135649,4.83436e-06,0.0150409,0.00121936,0.0255596,1.78018e-05,0.000532631,3.98667e-07,0.136266,1.37334e-05,0.000651236,2.86383e-08,1.05024e-09,1.00115e-15,2.75736e-15,5.89777e-13,8.46664e-15,4.22744e-24,5.77462e-16,2.06419e-25,2.3239e-23,0,0,0.604098,0,14.2134,0,2.05318,0,0.350158,1.77224e-07,0.0617418,3.37614,19.592,0,0,0.0547424,0.524335,1.10901,0.279937,1.48449e-11,0,0,4.05468e-05,0,0,0.0119079,0.000820695,0.321958,1.33116e-19,0,0,0,0,0,0,1467.52
14,H,5.93057e-05,1.82831e-06,7.40832e-06,0.675451,9.73718e-06,27.5207,2.38493e-11,4.71445e-06,0.360538,24.8167,5.74925e-08,0.0199038,0.0107358,0.00910037,0.00224138,1.14743e-05,0.0369071,0.00266678,0.0576392,5.8726e-05,0.00183249,9.93273e-07,0.371859,5.27578e-05,0.00303244,1.78289e-07,9.31507e-09,1.22276e-14,4.65252e-14,1.04893e-11,1.92868e-13,1.03666e-22,1.75317e-14,6.69617e-24,7.94982e-22,0,0,0.675604,0,14.1738,0,2.00118,0,0.587601,2.34355e-07,0.0817541,3.32946,19.3871,0,0,0.0632988,0.62319,1.1522,0.326437,2.343e-11,0,0,4.30993e-05,0,0,0.0215519,0.00122342,0.463618,2.17911e-19,0,0,0,0,0,0,1454.52
15,H,5.55481e-05,1.56132e-06,8.72716e-06,0.783976,9.70443e-06,28.8559,3.7977e-11,6.5591e-06,0.524719,26.02,1.28527e-07,0.036182,0.0116609,0.0118778,0.00313487,2.14629e-05,0.0722356,0.00455645,0.102267,0.000142759,0.00464394,1.83495e-06,0.750741,0.000138247,0.00966023,7.12502e-07,4.97425e-08,8.42231e-14,4.14861e-13,9.85147e-11,2.17541e-12,1.26298e-21,2.4689e-13,1.00914e-22,1.25844e-20,0,0,0.741649,0,14.1489,0,1.94151,0,0.868158,2.89935e-07,0.101472,3.28918,19.2262,0,0,0.0689761,0.695886,1.18969,0.354797,3.24203e-11,0,0,4.51063e-05,0,0,0.0335558,0.00173532,0.649896,2.94281e-19,0,0,0,0,0,0,1445.16
16,H,5.18993e-05,1.32071e-06,9.86695e-06,0.882712,9.67007e-06,30.2747,5.40104e-11,8.51006e-06,0.712733,27.2985,2.60741e-07,0.0588529,0.0122509,0.0145208,0.0039753,3.47735e-05,0.120339,0.00668417,0.15656,0.000283734,0.00959995,2.82158e-06,1.26069,0.000289075,0.024172,2.14808e-06,1.93261e-07,4.0303e-13,2.4711e-12,6.14444e-10,1.56757e-11,9.89327e-21,2.13523e-12,9.38698e-22,1.23536e-19,0,0,0.803885,0,14.1375,0,1.87532,0,1.18316,3.43807e-07,0.120904,3.25413,19.1008,0,0,0.0725421,0.754357,1.22502,0.371998,4.13143e-11,0,0,4.67182e-05,0,0,0.047338,0.0023393,0.883186,3.55583e-19,0,0,0,0,0,0,1438.62
17,H,4.83637e-05,1.10544e-06,1.08322e-05,0.984405,9.63405e-06,31.7653,7.10596e-11,1.05368e-05,0.927367,28.6416,4.63113e-07,0.0883462,0.0125901,0.0169852,0.00472359,5.11781e-05,0.182008,0.00883232,0.217272,0.000493711,0.0173581,3.84539e-06,1.87512,0.000512705,0.0512603,5.26881e-06,5.99212e-07,1.49285e-12,1.11382e-11,2.92407e-09,8.38579e-11,5.69906e-20,1.32872e-11,6.25038e-21,8.61213e-19,0,0,0.863606,0,14.133,0,1.80657,0,1.52687,3.95927e-07,0.140052,3.22186,18.9985,0,0,0.0744885,0.806184,1.25984,0.383118,4.97065e-11,0,0,4.80652e-05,0,0,0.0622698,0.00301349,1.16287,3.99757e-19,0,0,0,0,0,0,1433.95
18,H,4.49666e-05,9.14463e-07,1.16297e-05,1.08308,9.5963e-06,33.2924,8.91911e-11,1.25958e-05,1.16551,30.0175,7.52294e-07,0.124602,0.0127447,0.0192267,0.00536141,7.03778e-05,0.254744,0.010821,0.279842,0.000777684,0.0284741,4.78913e-06,2.55042,0.000811684,0.096453,1.11647e-05,1.57384e-06,4.61362e-12,4.0933e-11,1.13163e-08,3.57792e-10,2.60904e-19,6.47524e-11,3.24619e-20,4.74585e-18,0,0,0.9211,0,14.1376,0,1.73523,0,1.89728,4.46297e-07,0.158919,3.19283,18.9247,0,0,0.0752804,0.847808,1.29307,0.386732,5.73814e-11,0,0,4.92193e-05,0,0,0.0774915,0.00373118,1.48516,4.26848e-19,0,0,0,0,0,0,1431.23
19,H,4.17402e-05,7.46973e-07,1.22687e-05,1.16678,9.55672e-06,34.9264,1.07226e-10,1.46098e-05,1.42165,31.4896,1.13729e-06,0.167016,0.0127777,0.0212198,0.0058881,9.19833e-05,0.337279,0.0125111,0.341208,0.00113659,0.0432118,5.59118e-06,3.24739,0.00117523,0.165339,2.11095e-05,3.63855e-06,1.22693e-11,1.28156e-10,3.72115e-08,1.28192e-09,1.00302e-18,2.61356e-10,1.39475e-19,2.14916e-17,0,0,0.977109,0,14.1544,0,1.66522,0,2.28568,4.95026e-07,0.177511,3.16725,18.8822,0,0,0.0752637,0.881239,1.32525,0.385256,6.41389e-11,0,0,5.01975e-05,0,0,0.0926176,0.0044638,1.84427,4.3831e-19,0,0,0,0,0,0,1430.51
20,H,3.86653e-05,6.02048e-07,1.27572e-05,1.24271,9.51525e-06,36.6151,1.23202e-10,1.653e-05,1.691,33.0109,1.64184e-06,0.214478,0.0127323,0.0229632,0.00630542,0.000115453,0.43192,0.0138319,0.397413,0.00157213,0.0622427,6.19953e-06,3.92023,0.00158567,0.264166,3.63128e-05,7.58098e-06,2.91726e-11,3.54011e-10,1.07674e-07,3.99294e-09,3.33318e-18,9.06907e-10,5.13619e-19,8.40682e-17,0,0,1.03139,0,14.1834,0,1.59832,0,2.69291,5.42254e-07,0.195833,3.14528,18.8654,0,0,0.0746655,0.91039,1.35748,0.380889,6.98822e-11,0,0,5.11624e-05,0,0,0.107014,0.00519798,2.23347,4.36377e-19,0,0,0,0,0,0,1431.62
21,H,3.577e-05,4.7869e-07,1.30999e-05,1.32651,9.4719e-06,38.3,1.38123e-10,1.83646e-05,1.97182,34.5286,2.30356e-06,0.26559,0.0126371,0.0244312,0.00663683,0.000140413,0.529776,0.014759,0.447112,0.00207255,0.0848454,6.62406e-06,4.54008,0.00201812,0.397303,5.82538e-05,1.45166e-05,6.28908e-11,8.80526e-10,2.79027e-07,1.10685e-08,9.97848e-18,2.7796e-09,1.67747e-18,2.90137e-16,0,0,1.08429,0,14.2278,0,1.53669,0,3.11263,5.8822e-07,0.213896,3.12775,18.8873,0,0,0.0736194,0.938853,1.39063,0.376176,7.46018e-11,0,0,5.2116e-05,0,0,0.1204,0.00588832,2.6406,4.24141e-19,0,0,0,0,0,0,1434.79
22,H,3.30645e-05,3.75547e-07,1.33118e-05,1.38649,9.42664e-06,39.9964,1.52904e-10,2.00351e-05,2.24927,36.0567,2.96226e-06,0.318588,0.0125345,0.0256516,0.0068838,0.00016629,0.633972,0.0153371,0.487361,0.00262914,0.111594,6.86281e-06,5.07096,0.0024449,0.569715,8.75669e-05,2.58733e-05,1.24852e-10,1.99783e-09,6.61825e-07,2.7906e-08,2.67734e-17,7.68669e-09,4.92597e-18,8.95764e-16,0,0,1.13445,0,14.2828,0,1.48132,0,3.5382,6.3318e-07,0.231701,3.11409,18.9361,0,0,0.0723802,0.957791,1.42065,0.368458,7.82692e-11,0,0,5.30737e-05,0,0,0.132592,0.00654089,3.05312,4.04903e-19,0,0,0,0,0,0,1439.52
0,ING_TOX,4.7424,0.204638,0,0,0.647361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5944
1,ING_TOX,4.73718,0.204089,0.00305424,582.45,0.647327,8545.89,9.0151e-12,0.000204177,0.26735,195880,7.68553e-11,0.00215876,15.0317,0.102841,0.00335976,3.25257e-09,6.33256e-08,7.16166e-07,1.42637e-07,3.48208e-11,6.13091e-12,1.94667e-10,1.72776e-08,1.04096e-13,3.32968e-12,1.78766e-18,3.6387e-22,1.76711e-30,0,0,0,0,0,0,0,0,0,2673.76,0,43078,0,0,0,0.147222,0.000169276,188.816,28481.5,13219,0,0,2.27022,2.02244,6345.39,0.160868,1.32689e-11,0,0,0.022604,0,0,0.00166867,0.176697,58.1119,3.53097e-20,0,0,0,0,0,0,1.17925e+06
2,ING_TOX,4.71604,0.201908,0.0152207,1498.41,0.647187,8661.63,7.75708e-10,0.00319492,8.6577,256338,1.48481e-08,0.417284,135.278,4.05798,0.697538,3.46586e-06,8.30072e-05,0.000759532,0.000250296,2.39273e-07,6.5283e-08,1.02811e-06,0.000161684,5.22157e-09,1.2681e-07,3.21686e-13,3.36523e-16,8.56871e-24,7.38425e-25,3.61194e-25,5.15176e-26,0,0,0,0,0,0,3087.15,0,43107,0,0,0,17.0944,0.000948094,944.165,88307.9,64565.8,0,0,39.0932,112.809,8044.46,12.3555,1.25018e-09,0,0,0.146022,0,0,0.0823355,0.830588,256.693,4.00801e-19,0,0,0,0,0,0,1.78827e+06
3,ING_TOX,4.68968,0.199214,0.0302342,1869.07,0.647011,8697.3,4.38053e-09,0.00868196,26.1704,257547,1.49973e-07,2.79316,285.957,17.1979,6.08666,6.21153e-05,0.00154139,0.0135928,0.00483364,9.13791e-06,2.65928e-06,3.65271e-05,0.00638936,4.30197e-07,1.00153e-05,5.07812e-11,1.07766e-13,5.52917e-21,9.67851e-22,4.79652e-22,1.39996e-22,0,1.1226e-24,0,0,0,0,3243.12,0,43118.2,0,0,0,94.5335,0.00192384,1887.54,110357,84146.3,0,0,107.455,405.279,8101.82,56.5226,7.43127e-09,0,0,0.281038,0,0,0.36517,1.54052,426.275,3.32569e-18,0,0,0,0,0,0,1.97298e+06
4,ING_TOX,4.66336,0.196556,0.0450286,2141.35,0.646834,8739,1.14531e-08,0.0151001,47.0114,258781,6.28869e-07,7.82726,430.476,38.5025,20.6911,0.000321852,0.00804898,0.0702196,0.025568,7.27276e-05,2.16162e-05,0.000278292,0.0509171,5.26081e-06,0.000121685,9.30212e-10,2.99809e-12,2.35062e-19,6.25297e-20,3.12965e-20,1.37421e-20,0,1.66395e-22,0,0,0,0,3390.87,0,43117.2,0,0,0,236.426,0.00290126,2829.83,115720,88949.9,0,0,179.529,741.888,8172.9,118.547,1.96353e-08,0,0,0.397232,0,0,0.848808,2.15288,556.39,1.41855e-17,0,0,0,0,0,0,2.05482e+06
5,ING_TOX,4.63732,0.193933,0.0596081,2408.2,0.646657,8780.54,2.23613e-08,0.0223314,70.6701,260011,1.65661e-06,15.9062,569.169,67.0322,48.2833,0.00101247,0.0257194,0.220308,0.0810767,0.000312426,9.47034e-05,0.00114071,0.214808,2.99967e-05,0.000707975,7.21962e-09,3.11929e-11,3.27409e-18,1.17153e-18,5.96591e-19,3.49803e-19,0,5.67677e-21,0,1.8094e-28,0,0,3531.45,0,43117.3,0,0,0,442.49,0.00387952,3771.05,116895,90043.1,0,0,250.299,1075.82,8249.7,186.156,3.78679e-08,0,0,0.497493,0,0,1.53438,2.69026,664.408,4.0156e-17,0,0,0,0,0,0,2.10853e+06
6,ING_TOX,4.6112,0.191344,0.0739841,2685.23,0.646479,8810.67,3.75569e-08,0.0303852,97.1805,260903,3.4661e-06,27.3932,702.142,101.972,91.941,0.00243285,0.0623699,0.527604,0.195407,0.000954422,0.000291264,0.00334314,0.643586,0.000113701,0.00272886,3.48891e-08,1.89736e-10,2.51982e-17,1.13045e-17,5.76449e-18,4.2164e-18,0,8.58854e-20,0,2.77021e-27,0,0,3667.09,0,43116.6,0,0,0,711.489,0.00485901,4711.14,117021,90205.4,0,0,318.847,1397.73,8326.9,253.929,6.19276e-08,0,0,0.584325,0,0,2.42157,3.16629,760.373,8.89835e-17,0,0,0,0,0,0,2.14925e+06
7,ING_TOX,4.58524,0.188786,0.0881604,2929.52,0.6463,8852.94,5.71954e-08,0.0391911,126.475,262154,6.69188e-06,42.6577,829.835,142.627,153.73,0.00493224,0.126032,1.06563,0.396576,0.00234025,0.000722446,0.00793742,1.55662,0.000333717,0.00815397,1.25599e-07,8.23938e-10,1.32222e-16,7.18894e-17,3.68097e-17,3.22083e-17,0,7.87895e-19,0,2.58542e-26,0,0,3797.43,0,43117.9,0,0,0,1040.93,0.00583902,5650.12,116893,90140.5,0,0,385.055,1709.41,8402.57,320.37,9.15756e-08,0,0,0.659729,0,0,3.51274,3.59687,846.107,1.68205e-16,0,0,0,0,0,0,2.18266e+06
8,ING_TOX,4.55928,0.186259,0.102143,3188.37,0.64612,8898.77,8.17318e-08,0.0487414,158.286,263510,1.12894e-05,62.0226,952.632,188.261,235.721,0.00889612,0.23056,1.91503,0.714811,0.00499546,0.00154754,0.0162951,3.24882,0.000820694,0.0204055,3.67743e-07,2.83377e-09,5.32994e-16,3.40143e-16,1.75298e-16,1.78861e-16,0,5.11826e-18,0,1.70464e-25,0,0,3922.83,0,43118.4,0,0,0,1429.49,0.00681949,6587.95,116704,90022.3,0,0,448.946,2016.68,8477.32,385.671,1.26576e-07,0,0,0.725403,0,0,4.81158,3.98877,926.529,2.84627e-16,0,0,0,0,0,0,2.21082e+06
9,ING_TOX,4.53345,0.183762,0.115934,3436.87,0.64594,8920.73,1.11457e-07,0.059019,192.929,264160,1.72948e-05,85.8454,1070.4,238.371,338.546,0.0147381,0.381143,3.16028,1.18041,0.00953662,0.00298227,0.0300688,6.08659,0.001774,0.0450503,9.28222e-07,8.2201e-09,1.78326e-15,1.3026e-15,6.76637e-16,7.86764e-16,0,2.57813e-17,0,8.66617e-25,0,0,4043.83,0,43118.5,0,0,0,1875.86,0.00779979,7524.62,116507,89894.7,0,0,510.623,2305.11,8548.62,447.913,1.66697e-07,0,0,0.782826,0,0,6.31985,4.35529,1000.21,4.44035e-16,0,0,0,0,0,0,2.23428e+06
10,ING_TOX,4.50778,0.181295,0.129543,3663.04,0.645758,8967.91,1.4633e-07,0.0699574,229.782,265557,2.57413e-05,114.427,1183.63,292.511,463.394,0.0228884,0.59858,4.88705,1.83019,0.0168545,0.00527544,0.0512366,10.5183,0.00348841,0.0899878,2.10339e-06,2.10028e-08,5.14771e-15,4.25806e-15,2.2299e-15,2.90495e-15,0,1.07141e-16,1.49439e-26,3.6713e-24,0,0,4162.31,0,43121,0,0,0,2379.26,0.00878033,8460.14,116313,89769.5,0,0,570.163,2582.42,8618.06,507.419,2.11713e-07,0,0,0.833258,0,0,8.04198,4.70302,1070.12,6.51071e-16,0,0,0,0,0,0,2.2556e+06
11,ING_TOX,4.48205,0.178855,0.142973,3914.38,0.645576,9015.09,1.868e-07,0.0815819,269.681,266953,3.73637e-05,148.134,1292.63,350.245,610.481,0.0337924,0.883604,7.18169,2.6954,0.0278696,0.00881428,0.0819718,17.0539,0.00633595,0.167073,4.3532e-06,4.85269e-08,1.32664e-14,1.22559e-14,6.46556e-15,9.32834e-15,0,3.82683e-16,5.38831e-26,1.32484e-23,0,0,4277.45,0,43123.2,0,0,0,2938.48,0.00976084,9394.49,116124,89648.2,0,0,627.626,2854.79,8686.07,565.337,2.6141e-07,0,0,0.877758,0,0,9.9813,5.03754,1137.58,9.09251e-16,0,0,0,0,0,0,2.27469e+06
12,ING_TOX,4.22812,0.155821,0.268407,6105.33,0.643705,9235.3,9.19324e-07,0.231515,788.05,273471,0.00043152,836.661,2177.54,1054.59,3313.27,0.390138,10.4967,78.3109,29.7994,0.686126,0.222208,1.46297,340.362,0.270048,8.76429,0.000464604,1.10476e-05,6.36025e-12,1.23062e-11,6.71317e-12,1.90588e-11,3.41866e-23,1.60412e-12,2.41565e-22,6.09232e-20,0,0,5238.97,0,42652.3,0,0,0,11362.2,0.0195313,18693,113275,87710.6,0,0,1103.58,5134.78,9177.08,1047.51,9.74993e-07,0,0,1.13422,0,0,41.8943,8.4897,1783.91,6.37914e-15,0,0,0,0,0,0,2.38429e+06
13,ING_TOX,3.98003,0.135062,0.378871,7990.14,0.641745,9665.12,2.29525e-06,0.429525,1522.93,286192,0.00170616,2385.84,2783.48,1866.42,7588.89,1.45356,40.972,272.001,105.651,4.09142,1.37927,6.41064,1642.42,2.08468,82.6867,0.00665431,0.000249703,2.21804e-10,6.6918e-10,3.85311e-10,1.57822e-09,3.11728e-21,1.99982e-10,3.29029e-20,8.62914e-18,0,0,6045.82,0,42454.1,0,0,0,24163.7,0.0291474,27855,111357,86494.1,0,0,1433.65,6781.52,9600.46,1375.37,1.96501e-06,0,0,1.25277,0,0,97.8866,13.1903,2620.16,1.5463e-14,0,0,0,0,0,0,2.47693e+06
14,ING_TOX,3.73683,0.116276,0.475984,9765.12,0.639693,10118.5,4.28213e-06,0.664683,2464.6,299609,0.0053249,5112.72,3196.14,2704.23,12539.5,3.45001,100.536,594.876,238.253,13.4971,4.74533,15.972,4482.03,8.00843,385.026,0.0414266,0.00221474,2.70901e-09,1.12911e-08,6.85282e-09,3.59514e-08,7.64422e-20,6.07145e-09,1.06736e-18,2.95194e-16,0,0,6761.46,0,42335.8,0,0,0,40549.1,0.0385436,36883.6,109817,85589.5,0,0,1657.73,8060.07,9974.38,1603.83,3.10141e-06,0,0,1.33164,0,0,177.163,19.663,3773.02,2.53129e-14,0,0,0,0,0,0,2.56476e+06
15,ING_TOX,3.50006,0.0992952,0.560719,11334.1,0.637541,10609.5,6.81875e-06,0.924757,3586.93,314137,0.0119041,9294.16,3471.57,3529.54,17538.1,6.45331,196.772,1016.41,422.722,32.8105,12.0257,29.5063,9048.71,20.9854,1226.55,0.165555,0.0118267,1.86595e-08,1.00682e-07,6.43613e-08,4.05505e-07,9.3131e-19,8.55011e-08,1.60857e-17,4.67284e-15,0,0,7422.43,0,42261.6,0,0,0,59909.9,0.0476846,45779.5,108489,84878.9,0,0,1806.42,9000.28,10299,1743.17,4.29146e-06,0,0,1.39364,0,0,275.838,27.8903,5288.99,3.4184e-14,0,0,0,0,0,0,2.65321e+06
16,ING_TOX,3.27016,0.0839934,0.633951,12761.5,0.635284,11131.1,9.69754e-06,1.19982,4872.18,329572,0.0241496,15117.7,3647.21,4314.94,22239.9,10.4554,327.807,1491.03,647.146,65.211,24.8595,45.3715,15195.2,43.8805,3069.09,0.499122,0.0459494,8.92906e-08,5.99709e-07,4.01426e-07,2.92202e-06,7.29522e-18,7.39457e-07,1.49628e-16,4.58717e-14,0,0,8045.29,0,42227.5,0,0,0,81647.8,0.0565448,54546.4,107333,84325.5,0,0,1899.81,9756.52,10604.7,1827.68,5.46874e-06,0,0,1.44345,0,0,389.131,37.5976,7187.55,4.13051e-14,0,0,0,0,0,0,2.74534e+06
17,ING_TOX,3.04738,0.0703027,0.695969,14231.7,0.632917,11679.1,1.27587e-05,1.48557,6339.4,345786,0.0428931,22693.7,3748.21,5047.24,26426.2,15.3878,495.796,1970.22,898.097,113.47,44.9496,61.8347,22600.8,77.8266,6508.47,1.22425,0.142468,3.30738e-07,2.70311e-06,1.91034e-06,1.56315e-05,4.20244e-17,4.60154e-06,9.96306e-16,3.19787e-13,0,0,8642.98,0,42213.8,0,0,0,105366,0.0651167,63184.7,106268,83874,0,0,1950.78,10426.8,10906.2,1882.31,6.57962e-06,0,0,1.48507,0,0,511.875,48.4332,9463.67,4.64363e-14,0,0,0,0,0,0,2.84217e+06
18,ING_TOX,2.83333,0.0581573,0.747209,15658.3,0.630438,12240.6,1.60142e-05,1.77586,7967.32,362398,0.0696767,32006.8,3794.22,5713.32,29994.5,21.1607,693.93,2413.84,1156.73,178.736,73.7348,77.0102,30740.3,123.21,12246.5,2.59419,0.374195,1.02214e-06,9.93399e-06,7.39314e-06,6.66941e-05,1.92388e-16,2.24246e-05,5.1744e-15,1.76224e-12,0,0,9218.38,0,42227.8,0,0,0,130927,0.073401,71697,105311,83548,0,0,1971.52,10965.2,11193.8,1900.07,7.59554e-06,0,0,1.52072,0,0,637.002,59.9682,12086.6,4.95833e-14,0,0,0,0,0,0,2.94444e+06
19,ING_TOX,2.63003,0.0475054,0.788266,16868.4,0.627837,12841.4,1.92523e-05,2.05982,9718.31,380170,0.105335,42901.8,3804.04,6305.57,32941.1,27.6568,918.76,2790.85,1410.39,261.223,111.899,89.9072,39140.9,178.396,20992.9,4.90494,0.865097,2.71824e-06,3.1102e-05,2.43109e-05,0.000238956,7.39617e-16,9.05107e-05,2.22322e-14,7.98028e-12,0,0,9778.92,0,42278,0,0,0,157730,0.0814153,80084.5,104467,83360.5,0,0,1971.08,11397.6,11472.4,1892.82,8.49002e-06,0,0,1.55095,0,0,761.343,71.7429,15009.1,5.09147e-14,0,0,0,0,0,0,3.05311e+06
20,ING_TOX,2.43628,0.0382886,0.81965,17966.1,0.625113,13462.3,2.21208e-05,2.33054,11559.5,398536,0.152065,55093.5,3790.54,6823.64,35275.8,34.7136,1176.57,3085.47,1642.72,361.324,161.18,99.6897,47250.6,240.699,33540.8,8.43754,1.80244,6.46315e-06,8.59145e-05,7.03448e-05,0.000744302,2.45786e-15,0.000314073,8.18705e-14,3.12163e-11,0,0,10322.1,0,42364.5,0,0,0,185832,0.0891826,88350.7,103742,83286.2,0,0,1955.42,11774.6,11751.5,1871.36,9.25026e-06,0,0,1.58076,0,0,879.687,83.5427,18176.5,5.06902e-14,0,0,0,0,0,0,3.16814e+06
21,ING_TOX,2.25385,0.0304433,0.841666,19177.6,0.622265,14081.8,2.47998e-05,2.5892,13479.2,416860,0.213353,68222.7,3762.18,7259.88,37129.8,42.2182,1443.13,3292.28,1848.15,476.337,219.711,106.516,54721.8,306.343,50445.1,13.5357,3.45144,1.39334e-05,0.000213694,0.000182293,0.00206321,7.35805e-15,0.00096261,2.67388e-13,1.07734e-10,0,0,10851.6,0,42497.1,0,0,0,214797,0.0967425,96499.8,103164,83382.8,0,0,1928.02,12142.7,12038.4,1848.21,9.87499e-06,0,0,1.61022,0,0,989.718,94.6381,21489.7,4.92688e-14,0,0,0,0,0,0,3.28934e+06
22,ING_TOX,2.08338,0.0238837,0.85528,20044.8,0.619291,14705.5,2.74537e-05,2.82472,15375.8,435308,0.274362,81836.5,3731.64,7622.51,38511.5,49.9989,1726.96,3421.23,2014.52,604.26,288.978,110.355,61120.5,371.127,72336.1,20.3468,6.15159,2.76607e-05,0.000484851,0.000432381,0.0052018,1.97425e-14,0.00266199,7.85196e-13,3.32616e-10,0,0,11353.6,0,42661.5,0,0,0,244164,0.104137,104533,102713,83598.4,0,0,1895.57,12387.6,12298.3,1810.28,1.03604e-05,0,0,1.63981,0,0,1089.94,105.126,24846.9,4.70341e-14,0,0,0,0,0,0,3.41488e+06
0,INH_TOX,909.767,37.009,0,0,115.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061.86
1,INH_TOX,908.766,36.9098,0.56536,1456.13,115.08,7596.34,4.2424e-09,0.0928077,1.02827,244850,3.53358e-08,1.03245,7215.24,49.3638,1.60989,1.49076e-06,6.40706e-08,0.00034376,9.50911e-06,1.6714e-08,4.93138e-11,9.42597e-08,8.4948e-06,4.78844e-11,1.5816e-09,8.42753e-16,1.69806e-19,8.37052e-28,0,0,0,0,0,0,0,0,0,2529.23,0,14822.5,0,0,0,0.154971,0.000727885,566.448,63535.6,7270.43,0,0,43.658,1.64792,4678.93,0.539382,2.59962e-09,0,0,0.922614,0,0,0.0442199,3.81003,89.8094,1.63631e-17,0,0,0,0,0,0,871335
2,INH_TOX,904.71,36.5152,2.81745,3746.03,115.055,7699.23,3.65039e-07,1.45223,33.2988,320423,6.82672e-06,199.571,64933.5,1947.83,334.237,0.00158852,8.39838e-05,0.364576,0.0166864,0.000114851,5.25102e-07,0.00049782,0.0794948,2.40192e-06,6.02347e-05,1.51652e-10,1.57044e-13,4.05886e-21,3.45238e-22,4.66057e-25,8.49775e-24,0,0,0,0,0,0,2920.27,0,14832.5,0,0,0,17.9942,0.0040768,2832.5,196995,35511.2,0,0,751.793,91.9182,5931.77,41.4272,2.44933e-07,0,0,5.9601,0,0,2.18189,17.9095,396.707,1.85737e-16,0,0,0,0,0,0,1.7643e+06
